entry_time_cst,exit_time_cst,symbol,direction,entry_price,exit_price,quantity,pnl_usdt,outcome,duration_minutes
2026-05-04 15:18:01 CST,2026-05-05 16:40:10 CST,BRUSDT,LONG,0.197964,0.18324,39.0,0.0,BREAKEVEN,1522.15
2026-05-04 15:18:01 CST,2026-05-06 00:45:08 CST,BRUSDT,LONG,0.18050224,0.1715,35.0,-0.1627,LOSS,2007.12
2026-05-04 15:18:01 CST,2026-05-06 02:42:37 CST,BRUSDT,LONG,0.17537379,0.16997,27.0,-0.0103,LOSS,2124.6
2026-05-04 15:18:01 CST,2026-05-06 02:42:37 CST,BRUSDT,LONG,0.17537379,0.16996,22.0,-0.0086,LOSS,2124.6
2026-05-04 15:18:01 CST,2026-05-06 04:30:05 CST,BRUSDT,LONG,0.17215373,0.1635,33.0,-0.131,LOSS,2232.07
2026-05-04 15:18:01 CST,2026-05-06 06:05:10 CST,BRUSDT,LONG,0.17215373,0.17473,3.0,0.0,BREAKEVEN,2327.16
2026-05-04 15:18:01 CST,2026-05-06 06:05:10 CST,BRUSDT,LONG,0.17215373,0.17472,27.0,0.0,BREAKEVEN,2327.16
2026-05-04 15:18:01 CST,2026-05-06 10:35:11 CST,BRUSDT,LONG,0.1628389,0.16218,31.0,0.0,BREAKEVEN,2597.18
2026-05-04 15:18:01 CST,2026-05-06 10:35:11 CST,BRUSDT,LONG,0.1628389,0.16217,30.0,0.0,BREAKEVEN,2597.18
2026-05-04 15:18:01 CST,2026-05-06 11:52:41 CST,BRUSDT,LONG,0.17050363,0.1678,35.0,0.0,BREAKEVEN,2674.68
2026-05-04 15:18:01 CST,2026-05-06 19:25:10 CST,BRUSDT,LONG,0.16414265,0.16283,61.0,0.0,BREAKEVEN,3127.16
2026-05-04 15:18:01 CST,2026-05-06 21:45:11 CST,BRUSDT,LONG,0.16642032,0.1685,30.0,0.0,BREAKEVEN,3267.18
2026-05-04 15:18:01 CST,2026-05-06 21:45:11 CST,BRUSDT,LONG,0.16642032,0.16849,29.0,0.0,BREAKEVEN,3267.18
2026-05-04 15:18:01 CST,2026-05-06 23:32:42 CST,BRUSDT,LONG,0.17298368,0.17291,57.0,0.0,BREAKEVEN,3374.7
2026-05-04 15:18:01 CST,2026-05-07 09:40:05 CST,BRUSDT,LONG,0.15998608,0.15817,39.0,-0.0246,LOSS,3982.08
2026-05-04 15:18:01 CST,2026-05-07 09:40:05 CST,BRUSDT,LONG,0.15998608,0.15816,21.0,-0.0134,LOSS,3982.08
2026-05-04 15:18:01 CST,2026-05-07 14:35:03 CST,BRUSDT,LONG,0.15762537,0.15572,64.0,-0.0086,LOSS,4277.05
2026-05-04 15:18:01 CST,2026-05-07 21:02:32 CST,BRUSDT,LONG,0.15658802,0.15857,27.0,0.0745,WIN,4664.53
2026-05-04 15:18:01 CST,2026-05-07 21:02:32 CST,BRUSDT,LONG,0.15658802,0.15857,37.0,0.1021,WIN,4664.53
2026-05-04 15:18:01 CST,2026-05-07 21:37:40 CST,BRUSDT,LONG,0.15658802,0.16216,31.0,0.0,BREAKEVEN,4699.66
2026-05-04 15:18:01 CST,2026-05-07 21:37:40 CST,BRUSDT,LONG,0.15658802,0.16215,13.0,0.0,BREAKEVEN,4699.66
2026-05-04 15:18:01 CST,2026-05-07 22:47:41 CST,BRUSDT,LONG,0.16785567,0.16628,44.0,0.0,BREAKEVEN,4769.68
2026-05-04 15:18:01 CST,2026-05-08 02:02:41 CST,BRUSDT,LONG,0.16649797,0.16724,54.0,0.0,BREAKEVEN,4964.68
2026-05-04 15:18:01 CST,2026-05-08 08:42:40 CST,BRUSDT,LONG,0.15620338,0.15762,35.0,0.0,BREAKEVEN,5364.66
2026-05-04 15:18:01 CST,2026-05-08 08:42:40 CST,BRUSDT,LONG,0.15620338,0.15762,2.0,0.0,BREAKEVEN,5364.66
2026-05-04 15:20:56 CST,2026-05-05 00:00:07 CST,RAVEUSDT,LONG,0.8184,0.7119,13.0,-0.1703,LOSS,519.19
2026-05-04 15:20:56 CST,2026-05-05 02:25:13 CST,RAVEUSDT,LONG,0.8184,0.7042,8.0,0.0,BREAKEVEN,664.28
2026-05-04 15:20:56 CST,2026-05-05 04:25:08 CST,RAVEUSDT,LONG,0.75064615,0.7162,7.0,0.0,BREAKEVEN,784.2
2026-05-04 15:20:56 CST,2026-05-05 07:05:09 CST,RAVEUSDT,LONG,0.73220592,0.7232,12.0,0.0,BREAKEVEN,944.22
2026-05-04 15:20:56 CST,2026-05-05 09:30:10 CST,RAVEUSDT,LONG,0.72712353,0.7292,8.0,0.0,BREAKEVEN,1089.23
2026-05-04 15:20:56 CST,2026-05-05 09:47:40 CST,RAVEUSDT,LONG,0.74747828,0.7573,7.0,0.0,BREAKEVEN,1106.74
2026-05-04 15:20:56 CST,2026-05-05 18:15:05 CST,RAVEUSDT,LONG,0.71748999,0.6932,10.0,-0.023,LOSS,1614.15
2026-05-04 15:20:56 CST,2026-05-06 05:30:02 CST,RAVEUSDT,LONG,0.68208464,0.6578,8.0,0.0512,WIN,2289.1
2026-05-04 15:20:56 CST,2026-05-06 05:30:02 CST,RAVEUSDT,LONG,0.68208464,0.6578,7.0,0.0448,WIN,2289.1
2026-05-04 15:20:56 CST,2026-05-06 07:52:41 CST,RAVEUSDT,LONG,0.68208464,0.6558,8.0,0.0,BREAKEVEN,2431.76
2026-05-04 15:20:56 CST,2026-05-06 07:52:41 CST,RAVEUSDT,LONG,0.68208464,0.6558,1.0,0.0,BREAKEVEN,2431.76
2026-05-04 15:20:56 CST,2026-05-06 11:07:41 CST,RAVEUSDT,LONG,0.6661722,0.6522,15.0,0.0,BREAKEVEN,2626.76
2026-05-04 15:20:56 CST,2026-05-06 15:32:37 CST,RAVEUSDT,LONG,0.65353056,0.6463,15.0,-0.0742,LOSS,2891.68
2026-05-04 15:20:56 CST,2026-05-06 18:40:05 CST,RAVEUSDT,LONG,0.64681776,0.6408,15.0,-0.003,LOSS,3079.15
2026-05-04 15:20:56 CST,2026-05-06 18:52:42 CST,RAVEUSDT,LONG,0.64681776,0.645,15.0,0.0,BREAKEVEN,3091.76
